-0.004946969, -0.270462, 0.1119449, 3.568608, 7.487604, 2.024521, 0.0856, 7.487604, 2.024521, 0.0856 
-0.009144455, -0.2760929, 0.1011674, 4.82677, 7.036562, 1.509752, 0.0856, 7.036562, 1.509752, 0.0856 
-0.00017005, -0.2744797, 0.1077007, 4.200259, 8.242803, 1.970959, 0.0856, 8.242803, 1.970959, 0.0856 
