0, 0, 0, 0, 0, 0, 0
0.02, 0, 0, 0, 0, 0, 0
0.05968183, 0, 0, 0, 0, 0, 0
0.08097295, 0, 0, 0, 0, 0, 0
0.09760679, 0, 0, 0, 0, 0, 0
0.1143232, 0, 0, 0, 0, 0, 0
0.1309554, 0, 0, 0, 0, 0, 0
0.1477008, 0, 0, 0, 0, 0, 0
0.1643216, 0, 0, 0, 0, 0, 0
0.1810363, 0, 0, 0, 0, 0, 0
0.1976229, 0, 0, 0, 0, 0, 0
0.2143664, 0, 0, 0, 0, 0, 0
0.2309488, 0, 0, 0, 0, 0, 0
0.2476823, 0, 0, 0, 0, 0, 0
0.2644721, 0, 0, 0, 0, 0, 0
0.2810264, 0, 0, 0, 0, 0, 0
0.297773, 0, 0, 0, 0, 0, 0
0.3143754, 0, 0, 0, 0, 0, 0
0.3312496, 0, 0, 0, 0, 0, 0
0.3477947, 0, 0, 0, 0, 0, 0
0.400378, 0, 0, 0, 0, 0, 0
0.4143429, 0, 0, 0, 0, 0, 0
0.4314518, 0, 0, 0, 0, 0, 0
0.4476743, 0, 0, 0, 0, 0, 0
0.4644426, 0, 0, 0, 56.05409, 359.7847, 6.09547
0.481693, 0, 0, 0, 56.31044, 359.6195, 6.069082
0.4976488, 0, 0, 0, 56.42358, 359.5858, 6.069406
0.51438, 0, 0, 0, 56.5876, 359.5801, 6.068559
0.5309725, 0, 0, 0, 56.63962, 359.5872, 6.03428
0.5477405, 0, 0, 0, 56.62215, 359.5667, 5.9974
0.5642769, 0, 0, 0, 56.52386, 359.4368, 5.865268
0.5809645, 0, 0, 0, 56.37189, 359.2077, 5.640066
0.5976933, 0, 0, 0, 56.28991, 359.0836, 5.506608
0.6143671, 0, 0, 0, 56.13378, 358.8919, 5.260051
0.6309948, 0, 0, 0, 56.01125, 358.7598, 5.041538
0.6477405, 0, 0, 0, 55.96328, 358.7014, 4.937587
0.6642968, 0, 0, 0, 55.9147, 358.5931, 4.739492
0.6809699, 0, 0, 0, 55.92141, 358.5426, 4.639944
0.6976412, 0, 0, 0, 55.96917, 358.4794, 4.478518
0.7143036, 0, 0, 0, 56.02404, 358.4702, 4.379318
0.7309598, 0, 0, 0, 56.05107, 358.5034, 4.367462
0.7476398, 0, 0, 0, 56.09893, 358.6389, 4.42984
0.7642889, 0, 0, 0, 56.12117, 358.8335, 4.586023
0.7809816, 0, 0, 0, 56.12656, 358.9321, 4.68434
0.7976316, 0, 0, 0, 56.15147, 359.1012, 4.894204
0.8143079, 0, 0, 0, 56.20767, 359.2178, 5.082759
0.8309821, 0, 0, 0, 56.24175, 359.2787, 5.1728
