0, 0, 0, 0, 0, 0, 0
0.02, 0, 0, 0, 0, 0, 0
0.06444633, 0, 0, 0, 0, 0, 0
0.08660896, 0, 0, 0, 0, 0, 0
0.1032809, 0, 0, 0, 0, 0, 0
0.1199126, 0, 0, 0, 0, 0, 0
0.1366977, 0, 0, 0, 0, 0, 0
0.1533039, 0, 0, 0, 0, 0, 0
0.1700396, 0, 0, 0, 0, 0, 0
0.1866401, 0, 0, 0, 0, 0, 0
0.2034362, 0, 0, 0, 0, 0, 0
0.2200255, 0, 0, 0, 0, 0, 0
0.2365935, 0, 0, 0, 0, 0, 0
0.2532582, 0, 0, 0, 0, 0, 0
0.2803316, 0, 0, 0, 0, 0, 0
0.2995472, 0, 0, 0, 0, 0, 0
0.3214598, 0, 0, 0, 0, 0, 0
0.3370362, 0, 0, 0, 0, 0, 0
0.3536464, 0, 0, 0, 0, 0, 0
0.3705436, 0, 0, 0, 0, 0, 0
0.4561213, 0, 0, 0, 0, 0, 0
0.4701245, 0, 0, 0, 0, 0, 0
0.486649, 0, 0, 0, 0, 0, 0
0.5033126, 0, 0, 0, 0, 0, 0
0.520082, 0, 0, 0, 0, 0, 0
0.5454381, 0, 0, 0, 65.14484, 359.8821, 2.610716
0.5532275, 0, 0, 0, 65.15633, 359.8391, 2.588571
0.5700508, 0, 0, 0, 65.16785, 359.8253, 2.582268
0.5866275, 0, 0, 0, 65.16616, 359.7841, 2.537847
0.6034445, 0, 0, 0, 65.15477, 359.7596, 2.507374
0.6199514, 0, 0, 0, 65.1395, 359.7229, 2.466148
0.636659, 0, 0, 0, 65.14228, 359.6667, 2.410759
0.6534636, 0, 0, 0, 65.15194, 359.6472, 2.386277
0.6699827, 0, 0, 0, 65.18559, 359.6682, 2.376773
0.6866414, 0, 0, 0, 65.20213, 359.7222, 2.38472
0.7033114, 0, 0, 0, 65.1954, 359.7212, 2.365395
0.7200127, 0, 0, 0, 65.16671, 359.6521, 2.266089
0.7366644, 0, 0, 0, 65.14969, 359.5853, 2.155684
0.7533164, 0, 0, 0, 65.15466, 359.5637, 2.111105
0.7699425, 0, 0, 0, 65.17603, 359.5923, 2.098515
0.7866625, 0, 0, 0, 65.14412, 359.6218, 2.099631
0.803355, 0, 0, 0, 65.11092, 359.5922, 2.067398
0.8199602, 0, 0, 0, 65.0603, 359.5051, 2.000906
0.836677, 0, 0, 0, 65.02843, 359.4086, 1.916505
0.8532483, 0, 0, 0, 65.0095, 359.3741, 1.876808
0.8701112, 0, 0, 0, 64.96102, 359.3304, 1.811938
0.886588, 0, 0, 0, 64.90635, 359.2697, 1.758649
