0, 0, 0, 0, 0, 0, 0
0.02, 0, 0, 0, 0, 0, 0
0.06904779, 0, 0, 0, 0, 0, 0
0.08657587, 0, 0, 0, 0, 0, 0
0.1032698, 0, 0, 0, 0, 0, 0
0.1200077, 0, 0, 0, 0, 0, 0
0.1365451, 0, 0, 0, 0, 0, 0
0.1533875, 0, 0, 0, 0, 0, 0
0.170126, 0, 0, 0, 0, 0, 0
0.1867183, 0, 0, 0, 0, 0, 0
0.2033497, 0, 0, 0, 0, 0, 0
0.2199784, 0, 0, 0, 0, 0, 0
0.2365848, 0, 0, 0, 0, 0, 0
0.2534805, 0, 0, 0, 0, 0, 0
0.2699376, 0, 0, 0, 0, 0, 0
0.2867197, 0, 0, 0, 0, 0, 0
0.30368, 0, 0, 0, 0, 0, 0
0.3200862, 0, 0, 0, 0, 0, 0
0.3368536, 0, 0, 0, 0, 0, 0
0.3532701, 0, 0, 0, 0, 0, 0
0.370224, 0, 0, 0, 0, 0, 0
0.3867, 0, 0, 0, 0, 0, 0
0.4541066, 0, 0, 0, 0, 0, 0
0.4700199, 0, 0, 0, 0, 0, 0
0.4866116, 0, 0, 0, 0, 0, 0
0.5034528, 0, 0, 0, 0, 0, 0
0.5199811, 0, 0, 0, 0, 0, 0
0.5393875, 0, 0, 0, 64.28938, 359.8885, 351.3561
0.5533478, 0, 0, 0, 64.26775, 359.552, 351.0555
0.5700234, 0, 0, 0, 64.19152, 359.1453, 350.6817
0.5867254, 0, 0, 0, 64.14877, 358.939, 350.4951
0.6033397, 0, 0, 0, 64.10685, 358.6197, 350.236
0.6200047, 0, 0, 0, 64.15826, 358.3505, 350.0866
0.6365873, 0, 0, 0, 64.20977, 358.1851, 350.0053
0.6532804, 0, 0, 0, 64.31747, 357.7738, 349.7668
0.6699359, 0, 0, 0, 64.39339, 357.2099, 349.3341
0.686678, 0, 0, 0, 64.43034, 356.8845, 349.0559
0.7033553, 0, 0, 0, 64.53536, 356.4983, 348.7258
0.7199898, 0, 0, 0, 64.62302, 356.6302, 348.9218
0.7365885, 0, 0, 0, 64.63049, 356.7835, 349.1236
0.7532958, 0, 0, 0, 64.57411, 357.0391, 349.4781
0.7699557, 0, 0, 0, 64.52907, 357.0975, 349.5677
0.7866185, 0, 0, 0, 64.44229, 357.1081, 349.5669
0.8032892, 0, 0, 0, 64.37363, 357.1256, 349.4676
0.8199449, 0, 0, 0, 64.34686, 357.2118, 349.4621
0.8365949, 0, 0, 0, 64.31197, 357.4939, 349.5471
0.8532524, 0, 0, 0, 64.2788, 357.6646, 349.5594
0.8699924, 0, 0, 0, 64.24857, 357.6949, 349.5188
