3.567585, 0.001013623, -0.02742486, 0.007253272, 51.02942, 2.633078, 345.5477
3.58423, 0.0007847454, -0.02718283, 0.007004704, 50.99101, 2.510207, 345.4162
3.600948, 0.0004690477, -0.0270634, 0.00692595, 50.91414, 2.273641, 345.2033
3.617564, 1.24293E-05, -0.02713944, 0.007127576, 50.84022, 1.834785, 344.8258
3.63425, -0.0002479982, -0.02707184, 0.00713625, 50.76188, 1.379847, 344.4237
3.650919, -0.0004944978, -0.02695172, 0.007113704, 50.75095, 1.093319, 344.1795
3.66756, -0.0007493785, -0.02691081, 0.007208653, 50.87566, 0.8933073, 344.0415
3.684255, -0.0009955178, -0.02702224, 0.007465041, 51.13763, 0.6945381, 343.9265
3.700904, -0.001258604, -0.02750089, 0.008091189, 51.43988, 0.5000867, 343.8169
3.717597, -0.001600527, -0.02836103, 0.009160825, 51.66692, 0.2284172, 343.6607
3.734293, -0.001840196, -0.02868755, 0.009695157, 51.77507, 0.009765783, 343.5565
3.75092, -0.002043559, -0.02880454, 0.0100212, 51.80521, 359.8752, 343.5232
3.767603, -0.002215507, -0.02887611, 0.01028883, 51.82339, 359.8082, 343.5362
3.784245, -0.002378751, -0.02900468, 0.01059285, 51.88552, 359.7533, 343.5615
3.803105, -0.002603889, -0.02950573, 0.01124292, 52.04483, 359.7205, 343.6241
3.817594, -0.002911093, -0.03051241, 0.01236991, 52.25016, 359.5659, 343.602
3.834297, -0.003071828, -0.03109922, 0.01303029, 52.44518, 359.3805, 343.5271
3.850896, -0.00310803, -0.03149235, 0.01341067, 52.56245, 359.2288, 343.4241
3.867604, -0.003037296, -0.03177322, 0.01360857, 52.6016, 359.1289, 343.3248
3.884307, -0.002908611, -0.03202678, 0.01373252, 52.61963, 359.0353, 343.2142
3.900949, -0.002825751, -0.03241742, 0.01398279, 52.71548, 358.9955, 343.1608
3.917612, -0.002814573, -0.03298251, 0.01442217, 52.84463, 358.8799, 343.0754
3.934306, -0.002776352, -0.03323678, 0.01456945, 52.95127, 358.85, 343.0433
3.950984, -0.002724416, -0.03327042, 0.01452076, 52.99925, 358.9017, 343.063
3.96765, -0.002671232, -0.03310828, 0.01431858, 52.97287, 359.0184, 343.1262
3.984308, -0.00263898, -0.0327449, 0.01398047, 52.86528, 359.2226, 343.2632
4.00092, -0.002618502, -0.03226393, 0.0135304, 52.72601, 359.4679, 343.4359
4.017607, -0.002579241, -0.03174363, 0.01297375, 52.53772, 359.6478, 343.5563
4.034288, -0.002567902, -0.03121714, 0.01236497, 52.30913, 359.8656, 343.6913
4.05103, -0.002552288, -0.03076387, 0.01171851, 52.02425, 359.9942, 343.7458
4.067628, -0.002534426, -0.03044962, 0.01110985, 51.70429, 359.9415, 343.6739
4.08428, -0.002518084, -0.03026554, 0.01053729, 51.37159, 359.7726, 343.5391
4.100985, -0.00249713, -0.0302725, 0.009980713, 51.0409, 359.4869, 343.3365
4.117695, -0.002467147, -0.03053006, 0.009430915, 50.68569, 359.0465, 343.0613
4.134313, -0.00241572, -0.03080684, 0.008805587, 50.38833, 358.6217, 342.8228
4.151083, -0.002292917, -0.03111308, 0.007929659, 50.10164, 358.312, 342.6396
4.167682, -0.002052895, -0.03148525, 0.00673655, 49.78902, 358.0599, 342.4328
4.184409, -0.001635358, -0.03197616, 0.005295634, 49.45807, 357.7396, 342.108
4.201064, -0.001012015, -0.03279434, 0.003735835, 49.14491, 357.3469, 341.6929
4.217728, -0.0002480663, -0.03398674, 0.00208723, 48.80693, 356.878, 341.2395
4.234326, 0.0005311399, -0.03476732, 3.052493E-05, 48.40791, 356.4428, 340.8262
4.251105, 0.001387727, -0.03534221, -0.002406083, 47.8937, 356.0317, 340.4283
4.267675, 0.002424562, -0.03583829, -0.005170261, 47.30693, 355.6764, 340.0374
4.284471, 0.003708243, -0.03640389, -0.008171961, 46.71246, 355.378, 339.6117
4.301156, 0.005200055, -0.03721676, -0.01111255, 46.2529, 355.1928, 339.2064
4.317686, 0.006821971, -0.03833427, -0.0137983, 45.89183, 355.0331, 338.8029
4.334329, 0.008489318, -0.03948681, -0.01658489, 45.66478, 354.901, 338.4072
4.351168, 0.01017415, -0.04070399, -0.01934446, 45.49507, 354.7985, 338.0341
4.367668, 0.01182214, -0.04191929, -0.02203482, 45.28615, 354.7018, 337.6965
4.384315, 0.01338402, -0.04313141, -0.02460243, 45.00871, 354.5672, 337.392
4.401053, 0.01473233, -0.04430488, -0.02701175, 44.63513, 354.5527, 337.2939
4.417773, 0.0157879, -0.04543241, -0.02926462, 44.3503, 354.4652, 337.136
4.434385, 0.01684142, -0.04662776, -0.03127409, 44.09791, 354.3783, 337.0146
4.451108, 0.01776831, -0.04788808, -0.03294888, 43.9186, 354.2029, 336.8691
4.467627, 0.01848536, -0.04914055, -0.03430329, 43.79966, 353.9301, 336.7317
4.484351, 0.01902772, -0.05028389, -0.03548261, 43.66991, 353.59, 336.6151
4.501036, 0.01940629, -0.05122099, -0.03666487, 43.26733, 353.3326, 336.6767
4.517616, 0.01959792, -0.05191916, -0.0378803, 43.03189, 353.0337, 336.6029
4.534336, 0.01974483, -0.05243045, -0.0390197, 42.81507, 352.8411, 336.5904
4.551071, 0.01970948, -0.05272461, -0.04002615, 42.62701, 352.6781, 336.6374
4.567636, 0.01943157, -0.05276485, -0.04086044, 42.43304, 352.4537, 336.7438
4.584361, 0.01898693, -0.05258264, -0.04160632, 42.22114, 352.189, 336.8992
4.600987, 0.0184749, -0.05237158, -0.04228984, 41.80957, 352.0539, 337.2292
4.617788, 0.01789296, -0.05224869, -0.04290756, 41.66162, 351.8459, 337.3251
4.634375, 0.01740593, -0.05184302, -0.04373252, 41.5369, 351.7296, 337.4381
4.651087, 0.01691009, -0.05123723, -0.0446689, 41.43992, 351.7181, 337.6059
4.667624, 0.01636858, -0.05050122, -0.04564538, 41.3378, 351.7012, 337.7802
4.684319, 0.01578487, -0.04965795, -0.04664344, 41.20691, 351.643, 337.9479
4.701013, 0.01510236, -0.04864883, -0.04746275, 40.93004, 351.6133, 338.1976
4.71765, 0.01427368, -0.04746387, -0.04783902, 40.74526, 351.4608, 338.3279
4.734354, 0.01360833, -0.04643083, -0.04870126, 40.58483, 351.3868, 338.4629
4.751345, 0.01294971, -0.04542037, -0.04973075, 40.49484, 351.4242, 338.6553
4.76771, 0.01224643, -0.04438419, -0.05080964, 40.42611, 351.4742, 338.8558
4.784435, 0.01151787, -0.04330245, -0.05193551, 40.32787, 351.4904, 339.0288
4.801026, 0.01079929, -0.0421663, -0.05302534, 40.12441, 351.3953, 339.1378
4.817628, 0.01005858, -0.04098787, -0.05389931, 40.01425, 351.3563, 339.2114
4.834418, 0.009376775, -0.03981248, -0.05507274, 39.88512, 351.3366, 339.3032
4.851099, 0.008699883, -0.0386248, -0.05634855, 39.76216, 351.325, 339.4122
4.867775, 0.008029822, -0.03745874, -0.05763918, 39.64499, 351.2536, 339.4815
4.884324, 0.007350825, -0.03625846, -0.05894722, 39.53692, 351.1945, 339.5657
4.901038, 0.006654546, -0.03485711, -0.06031968, 39.36634, 351.1019, 339.6618
4.917739, 0.005965576, -0.0331396, -0.0617861, 39.30114, 351.0878, 339.7943
4.934354, 0.005313661, -0.03171879, -0.06315488, 39.24858, 351.0661, 339.9435
4.951104, 0.004686616, -0.03040543, -0.06443828, 39.21564, 350.988, 340.0916
4.967854, 0.004105588, -0.0291374, -0.06566841, 39.20636, 350.8855, 340.2452
4.984395, 0.003597263, -0.02788036, -0.06694179, 39.21853, 350.8526, 340.4286
5.001119, 0.003076969, -0.02665068, -0.0682703, 39.1787, 350.8145, 340.618
5.017701, 0.002400137, -0.02550689, -0.06956495, 39.17364, 350.8217, 340.8628
5.034414, 0.001918355, -0.0243541, -0.07090057, 39.22429, 350.8351, 341.1174
5.051267, 0.001604296, -0.02328642, -0.07230064, 39.3438, 350.9302, 341.372
5.067765, 0.001419284, -0.02230248, -0.07376305, 39.49995, 351.0927, 341.6346
5.084329, 0.001341615, -0.02143526, -0.07523203, 39.72496, 351.2987, 341.9162
5.101056, 0.001376083, -0.02073705, -0.07667918, 40.01693, 351.4007, 342.1353
5.117694, 0.001546746, -0.02013006, -0.07821413, 40.33483, 351.4798, 342.3005
5.134383, 0.001973489, -0.01962119, -0.0799066, 40.58577, 351.7032, 342.4858
5.151112, 0.002642067, -0.01909517, -0.08188947, 40.7268, 352.1836, 342.7168
5.167756, 0.003535817, -0.0186625, -0.08412829, 40.77227, 352.7755, 342.8565
5.184471, 0.00459625, -0.01841705, -0.08638149, 40.77327, 353.1636, 342.7297
5.201017, 0.005574511, -0.01806778, -0.08848446, 40.8358, 353.4581, 342.689
5.217764, 0.006403476, -0.01755269, -0.09056442, 40.96861, 353.9419, 342.863
5.234407, 0.007245671, -0.01705621, -0.09258302, 41.10392, 354.4369, 342.9843
5.2511, 0.008003289, -0.01651695, -0.09451024, 41.25974, 354.9605, 343.1168
5.26773, 0.008574315, -0.01590747, -0.0962701, 41.44069, 355.4605, 343.2812
5.28432, 0.008993473, -0.01523717, -0.09788519, 41.60459, 355.878, 343.3951
5.301077, 0.009257313, -0.01443904, -0.0994743, 41.67253, 356.1566, 343.4383
5.317767, 0.009332802, -0.01347585, -0.1011637, 41.74037, 356.4204, 343.4995
5.334384, 0.009251408, -0.01249367, -0.1025471, 41.93501, 356.7841, 343.6171
5.351101, 0.009043863, -0.01152093, -0.1038268, 42.27045, 357.2607, 343.7452
5.367777, 0.008698346, -0.01042545, -0.1051648, 42.60687, 357.8095, 343.8734
5.384449, 0.008146401, -0.009027997, -0.106644, 42.81122, 358.4542, 344.0894
5.401033, 0.007385278, -0.00739561, -0.1082917, 42.83014, 359.0849, 344.3379
5.41769, 0.006556896, -0.005750649, -0.1101847, 42.79762, 359.7497, 344.5981
5.434415, 0.005546989, -0.003863715, -0.111942, 42.76691, 0.4566814, 344.8698
5.451217, 0.004390879, -0.001870334, -0.1135641, 42.711, 1.079851, 345.1016
5.467708, 0.003123762, 0.0001830496, -0.115087, 42.59283, 1.547268, 345.2269
5.484538, 0.00173674, 0.002337858, -0.1166318, 42.42423, 2.072454, 345.364
5.501037, 0.0002732174, 0.004596557, -0.1184036, 42.21941, 2.694399, 345.5182
5.517811, -0.001194279, 0.006916678, -0.1205837, 42.13034, 3.4099, 345.7062
5.534399, -0.002836963, 0.008993935, -0.1221802, 42.17868, 4.167087, 345.8896
5.551169, -0.004613345, 0.01091504, -0.1235098, 42.31665, 4.907886, 346.0129
5.56774, -0.006570383, 0.01278606, -0.1247143, 42.44838, 5.562376, 346.0626
5.584408, -0.008743176, 0.0147309, -0.1259255, 42.50314, 6.195895, 346.0908
5.601145, -0.01109306, 0.01678339, -0.1273204, 42.48151, 6.93085, 346.1212
5.617837, -0.01354094, 0.01885762, -0.1290378, 42.47995, 7.94619, 346.1838
5.634448, -0.01629377, 0.02087993, -0.1306165, 42.58645, 9.134048, 346.2702
5.651074, -0.01945795, 0.02289047, -0.1318826, 42.91913, 10.62255, 346.6105
5.667753, -0.02317319, 0.02487838, -0.1326281, 43.41185, 12.13925, 347.1458
