-0.03299879, -0.2578093, 0.1794118, 1.537211, 350.5146, 0.194271, 0.0856, 0.0856 
-0.02622835, -0.2588994, 0.1792116, 2.803199, 352.3672, 1.095926, 0.0856, 0.0856 
-0.03078326, -0.2655251, 0.1824122, 2.72167, 353.2631, 2.17699, 0.0856, 0.0856 
-0.03709006, -0.2572603, 0.1785304, 3.0627, 353.4796, 1.823434, 0.0856, 0.0856 
-0.0335599, -0.2654151, 0.1890244, -0.002631733, 352.4471, 359.9233, 0.0856, 0.0856 
-0.02971425, -0.2559691, 0.178777, 3.510696, 353.3573, 2.517938, 0.0856, 0.0856 
